OG	Query_species	Target_species	Query_accession	Target_accession	Query_length	Target_length	Alignment_length	Bit_score	Evalue	Normalized_bit_score
OG14899	Potato	S. pimp	PGSC0003DMP400027752	SPI12g03215.1	387	632	386	741.0	1.83e-269	1.5397225493082132
OG14899	Dom. pepper	Potato	Capana12g002053	PGSC0003DMP400027752	650	387	386	686.0	6.740000000000001e-247	1.4178433710991851
OG14899	S. pimp	Dom. pepper	SPI12g03215.1	Capana12g002053	632	650	651	1095.0	0.0	1.70702288218111
OG14899	Dom. pepper	Tomato	Capana12g002053	Solyc12g036330.1.1	650	652	651	1145.0	0.0	1.7626828692779613
OG14899	S. Pennelli	S. pimp	Sopen12g016660.1	SPI12g03215.1	658	632	651	1248.0	0.0	1.9341502827901966
OG14899	Tomato	Potato	Solyc12g036330.1.1	PGSC0003DMP400027752	652	387	387	739.0	3.81e-268	1.5237987666650814
OG14899	Tomato	S. pimp	Solyc12g036330.1.1	SPI12g03215.1	652	632	651	1267.0	0.0	1.971698571095752
OG14899	Potato	S. Pennelli	PGSC0003DMP400027752	Sopen12g016660.1	387	658	386	744.0	8.909999999999999e-270	1.5227138851582196
OG14899	S. Pennelli	Tomato	Sopen12g016660.1	Solyc12g036330.1.1	658	652	651	1308.0	0.0	1.9969884573069536
OG14899	Tomato	Dom. pepper	Solyc12g036330.1.1	Capana12g002053	652	650	651	1150.0	0.0	1.7626828692779613
OG14899	S. Pennelli	Dom. pepper	Sopen12g016660.1	Capana12g002053	658	650	651	1158.0	0.0	1.767668926817863
OG14899	Potato	Dom. pepper	PGSC0003DMP400027752	Capana12g002053	387	650	386	691.0	1.4899999999999998e-249	1.4178433710991851
OG14916	Dom. pepper	Tomato	Capana04g001267	Solyc04g071680.2.1	923	920	928	687.0	2.31e-235	0.7482341372650619
OG14916	Tomato Cherry	Tomato	SLYcer04g04833.1	Solyc04g071680.2.1	919	920	919	903.0	6.26e-320	0.9825998249515069
OG14916	Dom. pepper	S. pimp	Capana04g001267	SPI04g04322.1	923	894	928	634.0	3.56e-215	0.6996565522891263
OG14916	Dom. pepper	Wild pepper	Capana04g001267	Capang04g001211	923	923	923	899.0	1.42e-318	0.9745395449620802
OG14916	S. pimp	Tomato Cherry	SPI04g04322.1	SLYcer04g04833.1	894	919	919	840.0	1.22e-295	0.927376440202243
OG14916	Wild pepper	Tomato	Capang04g001211	Solyc04g071680.2.1	923	920	928	689.0	4.089999999999999e-236	0.7504045174054359
OG14916	S. pimp	Tomato	SPI04g04322.1	Solyc04g071680.2.1	894	920	919	836.0	2.93e-294	0.9230279155724151
OG14916	S. pimp	Dom. pepper	SPI04g04322.1	Capana04g001267	894	923	926	637.0	1.62e-216	0.6996565522891263
OG14916	Wild pepper	Dom. pepper	Capang04g001211	Capana04g001267	923	923	923	900.0	7.69e-319	0.9745395449620802
OG14916	Tomato Cherry	S. pimp	SLYcer04g04833.1	SPI04g04322.1	919	894	919	841.0	6.170000000000001e-296	0.927376440202243
OG14916	Dom. pepper	Tomato Cherry	Capana04g001267	SLYcer04g04833.1	923	919	928	689.0	3.9199999999999996e-236	0.750811978256077
OG14916	Tomato	Wild pepper	Solyc04g071680.2.1	Capang04g001211	920	923	926	694.0	4.51e-238	0.7504045174054359
OG14916	Wild pepper	Tomato Cherry	Capang04g001211	SLYcer04g04833.1	923	919	928	691.0	6.96e-237	0.7524418293472226
OG14916	S. pimp	Wild pepper	SPI04g04322.1	Capang04g001211	894	923	926	639.0	5.5600000000000005e-217	0.7018585441404233
OG14916	Wild pepper	S. pimp	Capang04g001211	SPI04g04322.1	923	894	928	636.0	6.34e-216	0.7018585441404233
OG14916	Tomato	Tomato Cherry	Solyc04g071680.2.1	SLYcer04g04833.1	920	919	919	904.0	0.0	0.9825998249515069
OG14916	Tomato Cherry	Wild pepper	SLYcer04g04833.1	Capang04g001211	919	923	926	695.0	1.55e-238	0.7524418293472226
OG14916	Tomato	Dom. pepper	Solyc04g071680.2.1	Capana04g001267	920	923	926	692.0	1.32e-237	0.7482341372650619
OG14916	Tomato Cherry	Dom. pepper	SLYcer04g04833.1	Capana04g001267	919	923	926	694.0	4.52e-238	0.750811978256077
OG14916	Tomato	S. pimp	Solyc04g071680.2.1	SPI04g04322.1	920	894	919	838.0	7.3e-295	0.9230279155724151
OG15069	Tomato	Dom. pepper	Solyc07g008790.3.1	Capana07g000578	152	132	99	115.0	4.75e-34	0.8040271132376395
OG15069	Wild pepper	Tomato	Capang07g000602	Solyc07g008790.3.1	132	152	99	112.0	1.31e-32	0.8040271132376395
OG15069	Dom. pepper	Wild pepper	Capana07g000578	Capang07g000602	132	132	132	273.0	1.68e-96	2.0681818181818183
OG15069	Tomato	Potato	Solyc07g008790.3.1	PGSC0003DMP400048345	152	252	144	128.0	2.63e-37	0.5079365079365079
OG15069	Tomato	Potato	Solyc07g008790.3.1	PGSC0003DMP400048344	152	252	144	128.0	2.63e-37	0.5079365079365079
OG15069	Tomato	Wild pepper	Solyc07g008790.3.1	Capang07g000602	152	132	99	115.0	4.5899999999999996e-34	0.8040271132376395
OG15069	Dom. pepper	Tomato	Capana07g000578	Solyc07g008790.3.1	132	152	99	112.0	1.31e-32	0.8040271132376395
OG15069	Wild pepper	Dom. pepper	Capang07g000602	Capana07g000578	132	132	132	273.0	1.74e-96	2.0681818181818183
OG15264	Potato	Tomato	PGSC0003DMP400030947	Solyc04g074030.3.1	937	912	933	544.0	5.839999999999999e-180	0.5901346215057387
OG15264	Tomato	S. pimp	Solyc04g074000.3.1	SPI04g04493.1	1038	990	1037	775.0	3.62e-267	0.7632831202195365
OG15264	Tomato	S. pimp	Solyc04g074020.2.1	SPI04g04493.1	934	990	1007	693.0	1.63e-236	0.7199143468950749
OG15264	Potato	S. pimp	PGSC0003DMP400030947	SPI04g04493.1	937	990	933	494.0	1.2e-159	0.5147030604874788
OG15264	Tomato	S. pimp	Solyc04g074030.3.1	SPI04g04493.1	912	990	1009	806.0	3.2800000000000004e-281	0.8484084263689526
OG15264	Potato	S. pimp	PGSC0003DMP400030945	SPI04g04493.1	1038	990	1037	699.0	2.61e-237	0.6906988964792433
OG15264	Tomato	Potato	Solyc04g074020.2.1	PGSC0003DMP400030945	934	1038	1039	629.0	3.5800000000000002e-211	0.6370336217317936
OG15264	Potato	Tomato	PGSC0003DMP400030945	Solyc04g074030.3.1	1038	912	1038	749.0	3.4399999999999996e-258	0.7728710323496604
OG15264	Tomato	Potato	Solyc04g074000.3.1	PGSC0003DMP400030945	1038	1038	1038	754.0	2.2699999999999997e-258	0.7239884393063584
OG15264	S. pimp	Tomato	SPI04g04493.1	Solyc04g074030.3.1	990	912	1009	805.0	7.31e-281	0.8484084263689526
OG15264	S. pimp	Potato	SPI04g04493.1	PGSC0003DMP400030945	990	1038	1037	701.0	4.67e-238	0.6906988964792433
OG15264	Tomato	Potato	Solyc04g074030.3.1	PGSC0003DMP400030945	912	1038	1038	752.0	2.75e-259	0.7728710323496604
OG15589	Tomato Cherry	Dom. pepper	SLYcer08g00629.1	Capana01g003862	1386	1170	1322	1967.0	0.0	1.551998001998002
OG15589	Dom. pepper	Tomato	Capana01g003862	Solyc08g013940.3.1	1170	1367	1320	1969.0	0.0	1.5590790864016908
OG15589	Wild pepper	Tomato	Capang08g000782	Solyc08g013940.3.1	1129	1367	1285	1883.0	0.0	1.5204439324246133
OG15589	S. pimp	S. Pennelli	SPI08g00600.1	Sopen08g004800.1	1386	1199	1199	2209.0	0.0	1.7191641182466872
OG15589	Wild pepper	Dom. pepper	Capang08g000782	Capana01g003862	1129	1170	1130	2081.0	0.0	1.8109282853746982
OG15589	Tomato	S. Pennelli	Solyc08g013940.3.1	Sopen08g004800.1	1367	1199	1199	2212.0	0.0	1.731872085552884
OG15589	S. pimp	Wild pepper	SPI08g00600.1	Capang08g000782	1386	1129	1285	1880.0	0.0	1.5136918981028813
OG15589	S. Pennelli	S. pimp	Sopen08g004800.1	SPI08g00600.1	1199	1386	1199	2212.0	0.0	1.7191641182466872
OG15589	Dom. pepper	S. pimp	Capana01g003862	SPI08g00600.1	1170	1386	1320	1974.0	0.0	1.5527195027195027
OG15589	S. pimp	Dom. pepper	SPI08g00600.1	Capana01g003862	1386	1170	1322	1967.0	0.0	1.5527195027195027
OG15589	S. Pennelli	Tomato Cherry	Sopen08g004800.1	SLYcer08g00629.1	1199	1386	1199	2215.0	0.0	1.7223314402213483
OG15589	Wild pepper	S. Pennelli	Capang08g000782	Sopen08g004800.1	1129	1199	1199	1723.0	0.0	1.4798086093297411
OG15589	Tomato	Dom. pepper	Solyc08g013940.3.1	Capana01g003862	1367	1170	1320	1963.0	0.0	1.5590790864016908
OG15589	Dom. pepper	S. Pennelli	Capana01g003862	Sopen08g004800.1	1170	1199	1199	1722.0	0.0	1.4518590991068054
OG15589	S. Pennelli	Dom. pepper	Sopen08g004800.1	Capana01g003862	1199	1170	1199	1717.0	0.0	1.4518590991068054
OG15589	S. Pennelli	Wild pepper	Sopen08g004800.1	Capang08g000782	1199	1129	1199	1719.0	0.0	1.4798086093297411
OG15589	S. pimp	Tomato Cherry	SPI08g00600.1	SLYcer08g00629.1	1386	1386	1386	2598.0	0.0	1.875180375180375
OG15589	Tomato	Wild pepper	Solyc08g013940.3.1	Capang08g000782	1367	1129	1285	1878.0	0.0	1.5204439324246133
OG15589	Tomato	Tomato Cherry	Solyc08g013940.3.1	SLYcer08g00629.1	1367	1386	1386	2552.0	0.0	1.8544315556020017
OG15589	Wild pepper	Tomato Cherry	Capang08g000782	SLYcer08g00629.1	1129	1386	1285	1886.0	0.0	1.5129703973813806
OG15589	Tomato Cherry	S. Pennelli	SLYcer08g00629.1	Sopen08g004800.1	1386	1199	1199	2214.0	0.0	1.7223314402213483
OG15589	Tomato Cherry	Tomato	SLYcer08g00629.1	Solyc08g013940.3.1	1386	1367	1386	2553.0	0.0	1.8544315556020017
OG15589	Dom. pepper	Tomato Cherry	Capana01g003862	SLYcer08g00629.1	1170	1386	1320	1972.0	0.0	1.551998001998002
OG15589	S. pimp	Tomato	SPI08g00600.1	Solyc08g013940.3.1	1386	1367	1386	2549.0	0.0	1.851886246728968
OG15589	Tomato Cherry	Wild pepper	SLYcer08g00629.1	Capang08g000782	1386	1129	1285	1880.0	0.0	1.5129703973813806
OG15589	Dom. pepper	Wild pepper	Capana01g003862	Capang08g000782	1170	1129	1130	2081.0	0.0	1.8109282853746982
OG15589	S. Pennelli	Tomato	Sopen08g004800.1	Solyc08g013940.3.1	1199	1367	1199	2213.0	0.0	1.731872085552884
OG15589	Tomato Cherry	S. pimp	SLYcer08g00629.1	SPI08g00600.1	1386	1386	1386	2600.0	0.0	1.875180375180375
OG15589	Wild pepper	S. pimp	Capang08g000782	SPI08g00600.1	1129	1386	1285	1888.0	0.0	1.5136918981028813
OG15589	Tomato	S. pimp	Solyc08g013940.3.1	SPI08g00600.1	1367	1386	1386	2549.0	0.0	1.851886246728968
OG15624	Potato	Tomato	PGSC0003DMP400016150	Solyc03g123860.4.1	1105	1105	1105	767.0	1.75e-261	0.6941176470588235
OG15624	Tomato	Potato	Solyc03g123860.4.1	PGSC0003DMP400016150	1105	1105	1105	767.0	1.8e-261	0.6941176470588235
OG15624	Tomato Cherry	S. Pennelli	SLYcer03g05514.1	Sopen03g041600.1	1104	1104	1104	811.0	2.89e-278	0.7341485507246377
OG15624	Tomato	S. Pennelli	Solyc03g123860.4.1	Sopen03g041600.1	1105	1104	1104	811.0	2.11e-278	0.7338165617417536
OG15624	Tomato	Tomato Cherry	Solyc03g123860.4.1	SLYcer03g05514.1	1105	1104	1104	840.0	1.0500000000000001e-289	0.7600727916584694
OG15624	S. Pennelli	Potato	Sopen03g041600.1	PGSC0003DMP400016150	1104	1105	1104	771.0	7.84e-263	0.6980535608892386
OG15624	Tomato Cherry	Potato	SLYcer03g05514.1	PGSC0003DMP400016150	1104	1105	1104	766.0	3.4799999999999997e-261	0.6935266246967013
OG15624	Potato	S. Pennelli	PGSC0003DMP400016150	Sopen03g041600.1	1105	1104	1104	771.0	5.8899999999999996e-263	0.6980535608892386
OG15624	S. pimp	Tomato Cherry	SPI03g05541.1	SLYcer03g05514.1	1104	1104	1104	839.0	1.43e-289	0.759963768115942
OG15624	S. Pennelli	Tomato Cherry	Sopen03g041600.1	SLYcer03g05514.1	1104	1104	1104	810.0	3.71e-278	0.7341485507246377
OG15624	Dom. pepper	Potato	Capana03g000038	PGSC0003DMP400016150	1157	1105	613	718.0	1.2399999999999999e-241	0.6347399461080889
OG15624	Potato	S. pimp	PGSC0003DMP400016150	SPI03g05541.1	1105	1104	1104	766.0	3.31e-261	0.6935266246967013
OG15624	S. pimp	S. Pennelli	SPI03g05541.1	Sopen03g041600.1	1104	1104	1104	811.0	2.89e-278	0.7341485507246377
OG15624	S. pimp	Tomato	SPI03g05541.1	Solyc03g123860.4.1	1104	1105	1104	839.0	1.06e-289	0.7600727916584694
OG15624	Potato	Tomato Cherry	PGSC0003DMP400016150	SLYcer03g05514.1	1105	1104	1104	766.0	3.35e-261	0.6935266246967013
OG15624	S. pimp	Potato	SPI03g05541.1	PGSC0003DMP400016150	1104	1105	1104	766.0	3.4799999999999997e-261	0.6935266246967013
OG15624	S. Pennelli	S. pimp	Sopen03g041600.1	SPI03g05541.1	1104	1104	1104	810.0	3.6599999999999996e-278	0.7341485507246377
OG15624	Tomato	S. pimp	Solyc03g123860.4.1	SPI03g05541.1	1105	1104	1104	840.0	1.0300000000000001e-289	0.7600727916584694
OG15624	Tomato Cherry	S. pimp	SLYcer03g05514.1	SPI03g05541.1	1104	1104	1104	839.0	1.41e-289	0.759963768115942
OG15624	S. Pennelli	Tomato	Sopen03g041600.1	Solyc03g123860.4.1	1104	1105	1104	810.0	2.7399999999999998e-278	0.7338165617417536
OG15624	Potato	Dom. pepper	PGSC0003DMP400016150	Capana03g000038	1105	1157	613	717.0	1.1799999999999998e-241	0.6347399461080889
OG15624	Tomato Cherry	Tomato	SLYcer03g05514.1	Solyc03g123860.4.1	1104	1105	1104	839.0	1.06e-289	0.7600727916584694
OG15648	S. pimp	Dom. pepper	SPI09g03467.1	Capana09g001097	1020	1025	1026	838.0	9.7e-292	0.8180942132950741
OG15648	Tomato	Tomato Cherry	Solyc09g064520.3.1	SLYcer09g03570.1	1021	1020	1020	967.0	0.0	0.9470852297824124
OG15648	S. pimp	Potato	SPI09g03467.1	PGSC0003DMP400015077	1020	1029	1029	886.0	4.51e-310	0.8638483965014577
OG15648	Potato	S. pimp	PGSC0003DMP400015077	SPI09g03467.1	1029	1020	1029	884.0	3.47e-309	0.8638483965014577
OG15648	Dom. pepper	Tomato Cherry	Capana09g001097	SLYcer09g03570.1	1025	1020	1026	837.0	7.52e-291	0.8200502152080344
OG15648	S. Pennelli	Tomato Cherry	Sopen09g025680.1	SLYcer09g03570.1	1025	1020	1027	933.0	0.0	0.9129626972740316
OG15648	S. Pennelli	Dom. pepper	Sopen09g025680.1	Capana09g001097	1025	1025	1026	847.0	7.89e-295	0.8248780487804878
OG15648	Dom. pepper	Tomato	Capana09g001097	Solyc09g064520.3.1	1025	1021	1026	837.0	5.56e-291	0.8206239698048303
OG15648	S. Pennelli	Tomato	Sopen09g025680.1	Solyc09g064520.3.1	1025	1021	1027	933.0	0.0	0.91300255607845
OG15648	S. pimp	Tomato Cherry	SPI09g03467.1	SLYcer09g03570.1	1020	1020	1020	964.0	0.0	0.9450980392156862
OG15648	Potato	Tomato Cherry	PGSC0003DMP400015077	SLYcer09g03570.1	1029	1020	1029	885.0	6.19e-310	0.865310409878237
OG15648	Tomato Cherry	S. Pennelli	SLYcer09g03570.1	Sopen09g025680.1	1020	1025	1027	934.0	0.0	0.9129626972740316
OG15648	Potato	S. Pennelli	PGSC0003DMP400015077	Sopen09g025680.1	1029	1025	1028	900.0	2.11e-315	0.8768280831496362
OG15648	S. pimp	S. Pennelli	SPI09g03467.1	Sopen09g025680.1	1020	1025	1027	932.0	0.0	0.9110066953610713
OG15648	Tomato Cherry	Potato	SLYcer09g03570.1	PGSC0003DMP400015077	1020	1029	1029	888.0	7.94e-311	0.865310409878237
OG15648	Tomato	S. Pennelli	Solyc09g064520.3.1	Sopen09g025680.1	1021	1025	1027	935.0	0.0	0.91300255607845
OG15648	Tomato	Potato	Solyc09g064520.3.1	PGSC0003DMP400015077	1021	1029	1030	889.0	2.05e-311	0.8658611338756854
OG15648	S. Pennelli	Potato	Sopen09g025680.1	PGSC0003DMP400015077	1025	1029	1028	901.0	4.94e-316	0.8768280831496362
OG15648	S. pimp	Tomato	SPI09g03467.1	Solyc09g064520.3.1	1020	1021	1020	964.0	0.0	0.9456156017745001
OG15648	Tomato	Dom. pepper	Solyc09g064520.3.1	Capana09g001097	1021	1025	1026	842.0	6.26e-293	0.8206239698048303
OG15648	Dom. pepper	S. pimp	Capana09g001097	SPI09g03467.1	1025	1020	1026	835.0	4.21e-290	0.8180942132950741
OG15648	Potato	Tomato	PGSC0003DMP400015077	Solyc09g064520.3.1	1029	1021	1030	886.0	3.24e-310	0.8658611338756854
OG15648	Dom. pepper	S. Pennelli	Capana09g001097	Sopen09g025680.1	1025	1025	1026	844.0	1.34e-293	0.8248780487804878
OG15648	Tomato	S. pimp	Solyc09g064520.3.1	SPI09g03467.1	1021	1020	1020	966.0	0.0	0.9456156017745001
OG15648	Tomato Cherry	Tomato	SLYcer09g03570.1	Solyc09g064520.3.1	1020	1021	1020	966.0	0.0	0.9470852297824124
OG15648	Dom. pepper	Potato	Capana09g001097	PGSC0003DMP400015077	1025	1029	1028	869.0	1.63e-303	0.8471326649126549
OG15648	Tomato Cherry	Dom. pepper	SLYcer09g03570.1	Capana09g001097	1020	1025	1026	840.0	1.7099999999999999e-292	0.8200502152080344
OG15648	Tomato Cherry	S. pimp	SLYcer09g03570.1	SPI09g03467.1	1020	1020	1020	964.0	0.0	0.9450980392156862
OG15648	S. Pennelli	S. pimp	Sopen09g025680.1	SPI09g03467.1	1025	1020	1027	931.0	0.0	0.9110066953610713
OG15648	Potato	Dom. pepper	PGSC0003DMP400015077	Capana09g001097	1029	1025	1028	871.0	2.89e-304	0.8471326649126549
OG15658	Tomato Cherry	Wild pepper	SLYcer01g06212.1	Capang01g002773	960	872	529	696.0	4.059999999999999e-239	0.7636659021406728
OG15658	Wild pepper	Tomato Cherry	Capang01g002773	SLYcer01g06212.1	872	960	527	700.0	1.15e-240	0.7636659021406728
OG15658	Tomato	S. Pennelli	Solyc01g080770.3.1	Sopen01g030750.1	961	960	960	933.0	0.0	0.9729302159209157
OG15658	Potato	S. Pennelli	PGSC0003DMP400011126	Sopen01g030750.1	961	960	960	914.0	0.0	0.9531488466874782
OG15658	Tomato	S. pimp	Solyc01g080770.3.1	SPI01g06512.1	961	960	960	946.0	0.0	0.9843836715227194
OG15658	Wild pepper	Tomato	Capang01g002773	Solyc01g080770.3.1	872	961	527	705.0	1.3399999999999998e-242	0.7687549523145806
OG15658	Tomato Cherry	Potato	SLYcer01g06212.1	PGSC0003DMP400011126	960	961	960	907.0	0.0	0.9443000997225113
OG15658	S. Pennelli	Tomato Cherry	Sopen01g030750.1	SLYcer01g06212.1	960	960	960	931.0	0.0	0.9682291666666667
OG15658	Tomato Cherry	Tomato	SLYcer01g06212.1	Solyc01g080770.3.1	960	961	960	943.0	0.0	0.9817805887963926
OG15658	Wild pepper	S. pimp	Capang01g002773	SPI01g06512.1	872	960	527	703.0	7.1599999999999995e-242	0.7663751911314984
OG15658	Potato	S. pimp	PGSC0003DMP400011126	SPI01g06512.1	961	960	960	910.0	0.0	0.946903182448838
OG15658	S. pimp	Tomato	SPI01g06512.1	Solyc01g080770.3.1	960	961	960	945.0	0.0	0.9843836715227194
OG15658	S. pimp	Wild pepper	SPI01g06512.1	Capang01g002773	960	872	529	698.0	5.089999999999999e-240	0.7663751911314984
OG15658	S. pimp	Potato	SPI01g06512.1	PGSC0003DMP400011126	960	961	960	909.0	0.0	0.946903182448838
OG15658	S. pimp	S. Pennelli	SPI01g06512.1	Sopen01g030750.1	960	960	960	931.0	0.0	0.9713541666666667
OG15658	Wild pepper	Potato	Capang01g002773	PGSC0003DMP400011126	872	961	527	719.0	3.7500000000000005e-248	0.7840665543346476
OG15658	Tomato Cherry	S. pimp	SLYcer01g06212.1	SPI01g06512.1	960	960	960	941.0	0.0	0.9802083333333333
OG15658	Potato	Tomato	PGSC0003DMP400011126	Solyc01g080770.3.1	961	961	961	912.0	0.0	0.9490114464099896
OG15658	Wild pepper	S. Pennelli	Capang01g002773	Sopen01g030750.1	872	960	527	708.0	1.25e-243	0.7741399082568807
OG15658	S. Pennelli	Tomato	Sopen01g030750.1	Solyc01g080770.3.1	960	961	960	936.0	0.0	0.9729302159209157
OG15658	Tomato	Potato	Solyc01g080770.3.1	PGSC0003DMP400011126	961	961	961	912.0	0.0	0.9490114464099896
OG15658	S. Pennelli	S. pimp	Sopen01g030750.1	SPI01g06512.1	960	960	960	934.0	0.0	0.9713541666666667
OG15658	Potato	Wild pepper	PGSC0003DMP400011126	Capang01g002773	961	872	527	715.0	1.7999999999999998e-246	0.7840665543346476
OG15658	S. Pennelli	Potato	Sopen01g030750.1	PGSC0003DMP400011126	960	961	960	917.0	0.0	0.9531488466874782
OG15658	S. Pennelli	Wild pepper	Sopen01g030750.1	Capang01g002773	960	872	527	707.0	2.51e-243	0.7741399082568807
OG15658	Tomato	Tomato Cherry	Solyc01g080770.3.1	SLYcer01g06212.1	961	960	960	943.0	0.0	0.9817805887963926
OG15658	S. pimp	Tomato Cherry	SPI01g06512.1	SLYcer01g06212.1	960	960	960	941.0	0.0	0.9802083333333333
OG15658	Tomato Cherry	S. Pennelli	SLYcer01g06212.1	Sopen01g030750.1	960	960	960	928.0	0.0	0.9682291666666667
OG15658	Potato	Tomato Cherry	PGSC0003DMP400011126	SLYcer01g06212.1	961	960	960	907.0	0.0	0.9443000997225113
OG15658	Tomato	Wild pepper	Solyc01g080770.3.1	Capang01g002773	961	872	529	701.0	6.59e-241	0.7687549523145806
OG15684	Wild pepper	Tomato	Capang09g001632	Solyc09g007510.3.1	674	581	570	927.0	0.0	1.491382656526913
OG15684	Dom. pepper	Tomato Cherry	Capana09g002110	SLYcer09g00346.1	578	719	588	961.0	0.0	1.5065245847991493
OG15684	S. pimp	Tomato	SPI09g00245.1	Solyc09g007510.3.1	719	581	580	1060.0	0.0	1.6500506296994057
OG15684	S. Pennelli	S. pimp	Sopen09g002380.1	SPI09g00245.1	719	719	719	1310.0	0.0	1.8219749652294854
OG15684	Tomato	Wild pepper	Solyc09g007510.3.1	Capang09g001632	581	674	570	935.0	0.0	1.491382656526913
OG15684	S. Pennelli	Wild pepper	Sopen09g002380.1	Capang09g001632	719	674	690	1146.0	0.0	1.6394390494546085
OG15684	S. Pennelli	Tomato Cherry	Sopen09g002380.1	SLYcer09g00346.1	719	719	719	1310.0	0.0	1.8219749652294854
OG15684	Wild pepper	S. Pennelli	Capang09g001632	Sopen09g002380.1	674	719	690	1135.0	0.0	1.6394390494546085
OG15684	Tomato	S. pimp	Solyc09g007510.3.1	SPI09g00245.1	581	719	580	1061.0	0.0	1.6500506296994057
OG15684	Tomato Cherry	S. pimp	SLYcer09g00346.1	SPI09g00245.1	719	719	719	1323.0	0.0	1.8400556328233657
OG15684	S. Pennelli	Tomato	Sopen09g002380.1	Solyc09g007510.3.1	719	581	580	1050.0	0.0	1.6344906747993364
OG15684	Dom. pepper	Tomato	Capana09g002110	Solyc09g007510.3.1	578	581	570	930.0	0.0	1.6126279711033953
OG15684	Tomato	Dom. pepper	Solyc09g007510.3.1	Capana09g002110	581	578	588	939.0	0.0	1.6126279711033953
OG15684	Dom. pepper	S. pimp	Capana09g002110	SPI09g00245.1	578	719	588	961.0	0.0	1.5065245847991493
OG15684	Wild pepper	S. pimp	Capang09g001632	SPI09g00245.1	674	719	690	1138.0	0.0	1.642267120093437
OG15684	Dom. pepper	S. Pennelli	Capana09g002110	Sopen09g002380.1	578	719	588	959.0	0.0	1.5051337642150044
OG15684	Wild pepper	Dom. pepper	Capang09g001632	Capana09g002110	674	578	572	1110.0	0.0	1.7851334284804863
OG15684	S. Pennelli	Dom. pepper	Sopen09g002380.1	Capana09g002110	719	578	606	969.0	0.0	1.5051337642150044
OG15684	S. pimp	Wild pepper	SPI09g00245.1	Capang09g001632	719	674	690	1147.0	0.0	1.642267120093437
OG15684	Tomato	Tomato Cherry	Solyc09g007510.3.1	SLYcer09g00346.1	581	719	580	1061.0	0.0	1.6500506296994057
OG15684	S. pimp	Tomato Cherry	SPI09g00245.1	SLYcer09g00346.1	719	719	719	1323.0	0.0	1.8400556328233657
OG15684	Tomato Cherry	Dom. pepper	SLYcer09g00346.1	Capana09g002110	719	578	606	969.0	0.0	1.5065245847991493
OG15684	S. pimp	S. Pennelli	SPI09g00245.1	Sopen09g002380.1	719	719	719	1310.0	0.0	1.8219749652294854
OG15684	Wild pepper	Tomato Cherry	Capang09g001632	SLYcer09g00346.1	674	719	690	1138.0	0.0	1.642267120093437
OG15684	Dom. pepper	Wild pepper	Capana09g002110	Capang09g001632	578	674	572	1112.0	0.0	1.7851334284804863
OG15684	S. pimp	Dom. pepper	SPI09g00245.1	Capana09g002110	719	578	606	969.0	0.0	1.5065245847991493
OG15684	Tomato Cherry	S. Pennelli	SLYcer09g00346.1	Sopen09g002380.1	719	719	719	1310.0	0.0	1.8219749652294854
OG15684	Tomato Cherry	Tomato	SLYcer09g00346.1	Solyc09g007510.3.1	719	581	580	1060.0	0.0	1.6500506296994057
OG15684	Tomato	S. Pennelli	Solyc09g007510.3.1	Sopen09g002380.1	581	719	580	1051.0	0.0	1.6344906747993364
OG15684	Tomato Cherry	Wild pepper	SLYcer09g00346.1	Capang09g001632	719	674	690	1147.0	0.0	1.642267120093437
OG15775	S. Pennelli	Tomato	Sopen08g020520.1	Solyc08g066650.3.1	557	558	557	1143.0	0.0	2.0529188625702206
OG15775	S. pimp	Wild pepper	SPI08g04959.1	Capang01g003184	556	501	556	904.0	0.0	1.7142459684946654
OG15775	Wild pepper	Dom. pepper	Capang01g003184	Capana08g000570	501	501	501	1036.0	0.0	2.067864271457086
OG15775	Wild pepper	Tomato Cherry	Capang01g003184	SLYcer08g05067.1	501	557	557	899.0	0.0	1.7052053881465077
OG15775	Tomato Cherry	S. Pennelli	SLYcer08g05067.1	Sopen08g020520.1	557	557	557	1146.0	0.0	2.0556552962298023
OG15775	Wild pepper	S. pimp	Capang01g003184	SPI08g04959.1	501	556	556	903.0	0.0	1.7142459684946654
OG15775	Tomato	S. pimp	Solyc08g066650.3.1	SPI08g04959.1	558	556	557	1147.0	0.0	2.0583565405739925
OG15775	S. Pennelli	Wild pepper	Sopen08g020520.1	Capang01g003184	557	501	557	905.0	0.0	1.7164790705841457
OG15775	S. Pennelli	Dom. pepper	Sopen08g020520.1	Capana08g000570	557	501	557	905.0	0.0	1.7164790705841457
OG15775	Wild pepper	S. Pennelli	Capang01g003184	Sopen08g020520.1	501	557	557	906.0	0.0	1.7164790705841457
OG15775	Dom. pepper	S. pimp	Capana08g000570	SPI08g04959.1	501	556	556	903.0	0.0	1.7142459684946654
OG15775	Tomato Cherry	Tomato	SLYcer08g05067.1	Solyc08g066650.3.1	557	558	557	1152.0	0.0	2.0681647072450335
OG15775	S. Pennelli	Tomato Cherry	Sopen08g020520.1	SLYcer08g05067.1	557	557	557	1144.0	0.0	2.0556552962298023
OG15775	Dom. pepper	Tomato	Capana08g000570	Solyc08g066650.3.1	501	558	557	899.0	0.0	1.704757152361943
OG15775	Tomato Cherry	Wild pepper	SLYcer08g05067.1	Capang01g003184	557	501	557	900.0	0.0	1.7052053881465077
